law,budget,replication,method,rule,family_noncoverage,false_certification
biased_zero_rank_contrast,3072,293,shared_correction,range,False,False
biased_zero_rank_contrast,3072,293,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,293,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,293,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,293,complete_u,range,False,False
biased_zero_rank_contrast,3072,293,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,294,shared_correction,range,False,False
biased_zero_rank_contrast,3072,294,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,294,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,294,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,294,complete_u,range,False,False
biased_zero_rank_contrast,3072,294,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,295,shared_correction,range,False,False
biased_zero_rank_contrast,3072,295,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,295,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,295,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,295,complete_u,range,False,False
biased_zero_rank_contrast,3072,295,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,296,shared_correction,range,False,False
biased_zero_rank_contrast,3072,296,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,296,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,296,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,296,complete_u,range,False,False
biased_zero_rank_contrast,3072,296,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,297,shared_correction,range,False,False
biased_zero_rank_contrast,3072,297,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,297,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,297,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,297,complete_u,range,False,False
biased_zero_rank_contrast,3072,297,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,298,shared_correction,range,False,False
biased_zero_rank_contrast,3072,298,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,298,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,298,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,298,complete_u,range,False,False
biased_zero_rank_contrast,3072,298,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,299,shared_correction,range,False,False
biased_zero_rank_contrast,3072,299,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,299,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,299,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,299,complete_u,range,False,False
biased_zero_rank_contrast,3072,299,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,0,shared_correction,range,False,False
biased_zero_rank_contrast,12288,0,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,0,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,0,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,0,complete_u,range,False,False
biased_zero_rank_contrast,12288,0,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,1,shared_correction,range,False,False
biased_zero_rank_contrast,12288,1,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,1,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,1,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,1,complete_u,range,False,False
biased_zero_rank_contrast,12288,1,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,2,shared_correction,range,False,False
biased_zero_rank_contrast,12288,2,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,2,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,2,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,2,complete_u,range,False,False
biased_zero_rank_contrast,12288,2,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,3,shared_correction,range,False,False
biased_zero_rank_contrast,12288,3,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,3,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,3,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,3,complete_u,range,False,False
biased_zero_rank_contrast,12288,3,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,4,shared_correction,range,False,False
biased_zero_rank_contrast,12288,4,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,4,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,4,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,4,complete_u,range,False,False
biased_zero_rank_contrast,12288,4,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,5,shared_correction,range,False,False
biased_zero_rank_contrast,12288,5,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,5,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,5,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,5,complete_u,range,False,False
biased_zero_rank_contrast,12288,5,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,6,shared_correction,range,False,False
biased_zero_rank_contrast,12288,6,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,6,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,6,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,6,complete_u,range,False,False
biased_zero_rank_contrast,12288,6,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,7,shared_correction,range,False,False
biased_zero_rank_contrast,12288,7,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,7,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,7,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,7,complete_u,range,False,False
biased_zero_rank_contrast,12288,7,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,8,shared_correction,range,False,False
biased_zero_rank_contrast,12288,8,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,8,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,8,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,8,complete_u,range,False,False
biased_zero_rank_contrast,12288,8,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,9,shared_correction,range,False,False
biased_zero_rank_contrast,12288,9,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,9,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,9,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,9,complete_u,range,False,False
biased_zero_rank_contrast,12288,9,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,10,shared_correction,range,False,False
biased_zero_rank_contrast,12288,10,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,10,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,10,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,10,complete_u,range,False,False
biased_zero_rank_contrast,12288,10,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,11,shared_correction,range,False,False
biased_zero_rank_contrast,12288,11,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,11,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,11,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,11,complete_u,range,False,False
biased_zero_rank_contrast,12288,11,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,12,shared_correction,range,False,False
biased_zero_rank_contrast,12288,12,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,12,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,12,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,12,complete_u,range,False,False
biased_zero_rank_contrast,12288,12,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,13,shared_correction,range,False,False
biased_zero_rank_contrast,12288,13,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,13,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,13,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,13,complete_u,range,False,False
biased_zero_rank_contrast,12288,13,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,14,shared_correction,range,False,False
biased_zero_rank_contrast,12288,14,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,14,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,14,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,14,complete_u,range,False,False
biased_zero_rank_contrast,12288,14,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,15,shared_correction,range,False,False
biased_zero_rank_contrast,12288,15,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,15,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,15,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,15,complete_u,range,False,False
biased_zero_rank_contrast,12288,15,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,16,shared_correction,range,False,False
biased_zero_rank_contrast,12288,16,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,16,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,16,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,16,complete_u,range,False,False
biased_zero_rank_contrast,12288,16,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,17,shared_correction,range,False,False
biased_zero_rank_contrast,12288,17,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,17,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,17,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,17,complete_u,range,False,False
biased_zero_rank_contrast,12288,17,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,18,shared_correction,range,False,False
biased_zero_rank_contrast,12288,18,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,18,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,18,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,18,complete_u,range,False,False
biased_zero_rank_contrast,12288,18,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,19,shared_correction,range,False,False
biased_zero_rank_contrast,12288,19,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,19,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,19,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,19,complete_u,range,False,False
biased_zero_rank_contrast,12288,19,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,20,shared_correction,range,False,False
biased_zero_rank_contrast,12288,20,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,20,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,20,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,20,complete_u,range,False,False
biased_zero_rank_contrast,12288,20,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,21,shared_correction,range,False,False
biased_zero_rank_contrast,12288,21,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,21,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,21,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,21,complete_u,range,False,False
biased_zero_rank_contrast,12288,21,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,22,shared_correction,range,False,False
biased_zero_rank_contrast,12288,22,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,22,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,22,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,22,complete_u,range,False,False
biased_zero_rank_contrast,12288,22,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,23,shared_correction,range,False,False
biased_zero_rank_contrast,12288,23,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,23,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,23,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,23,complete_u,range,False,False
biased_zero_rank_contrast,12288,23,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,24,shared_correction,range,False,False
biased_zero_rank_contrast,12288,24,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,24,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,24,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,24,complete_u,range,False,False
biased_zero_rank_contrast,12288,24,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,25,shared_correction,range,False,False
biased_zero_rank_contrast,12288,25,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,25,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,25,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,25,complete_u,range,False,False
biased_zero_rank_contrast,12288,25,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,26,shared_correction,range,False,False
biased_zero_rank_contrast,12288,26,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,26,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,26,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,26,complete_u,range,False,False
biased_zero_rank_contrast,12288,26,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,27,shared_correction,range,False,False
biased_zero_rank_contrast,12288,27,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,27,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,27,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,27,complete_u,range,False,False
biased_zero_rank_contrast,12288,27,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,28,shared_correction,range,False,False
biased_zero_rank_contrast,12288,28,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,28,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,28,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,28,complete_u,range,False,False
biased_zero_rank_contrast,12288,28,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,29,shared_correction,range,False,False
biased_zero_rank_contrast,12288,29,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,29,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,29,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,29,complete_u,range,False,False
biased_zero_rank_contrast,12288,29,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,30,shared_correction,range,False,False
biased_zero_rank_contrast,12288,30,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,30,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,30,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,30,complete_u,range,False,False
biased_zero_rank_contrast,12288,30,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,31,shared_correction,range,False,False
biased_zero_rank_contrast,12288,31,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,31,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,31,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,31,complete_u,range,False,False
biased_zero_rank_contrast,12288,31,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,32,shared_correction,range,False,False
biased_zero_rank_contrast,12288,32,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,32,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,32,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,32,complete_u,range,False,False
biased_zero_rank_contrast,12288,32,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,33,shared_correction,range,False,False
biased_zero_rank_contrast,12288,33,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,33,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,33,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,33,complete_u,range,False,False
biased_zero_rank_contrast,12288,33,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,34,shared_correction,range,False,False
biased_zero_rank_contrast,12288,34,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,34,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,34,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,34,complete_u,range,False,False
biased_zero_rank_contrast,12288,34,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,35,shared_correction,range,False,False
biased_zero_rank_contrast,12288,35,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,35,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,35,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,35,complete_u,range,False,False
biased_zero_rank_contrast,12288,35,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,36,shared_correction,range,False,False
biased_zero_rank_contrast,12288,36,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,36,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,36,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,36,complete_u,range,False,False
biased_zero_rank_contrast,12288,36,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,37,shared_correction,range,False,False
biased_zero_rank_contrast,12288,37,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,37,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,37,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,37,complete_u,range,False,False
biased_zero_rank_contrast,12288,37,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,38,shared_correction,range,False,False
biased_zero_rank_contrast,12288,38,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,38,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,38,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,38,complete_u,range,False,False
biased_zero_rank_contrast,12288,38,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,39,shared_correction,range,False,False
biased_zero_rank_contrast,12288,39,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,39,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,39,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,39,complete_u,range,False,False
biased_zero_rank_contrast,12288,39,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,40,shared_correction,range,False,False
biased_zero_rank_contrast,12288,40,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,40,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,40,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,40,complete_u,range,False,False
biased_zero_rank_contrast,12288,40,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,41,shared_correction,range,False,False
biased_zero_rank_contrast,12288,41,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,41,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,41,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,41,complete_u,range,False,False
biased_zero_rank_contrast,12288,41,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,42,shared_correction,range,False,False
biased_zero_rank_contrast,12288,42,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,42,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,42,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,42,complete_u,range,False,False
biased_zero_rank_contrast,12288,42,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,43,shared_correction,range,False,False
biased_zero_rank_contrast,12288,43,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,43,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,43,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,43,complete_u,range,False,False
biased_zero_rank_contrast,12288,43,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,44,shared_correction,range,False,False
biased_zero_rank_contrast,12288,44,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,44,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,44,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,44,complete_u,range,False,False
biased_zero_rank_contrast,12288,44,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,45,shared_correction,range,False,False
biased_zero_rank_contrast,12288,45,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,45,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,45,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,45,complete_u,range,False,False
biased_zero_rank_contrast,12288,45,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,46,shared_correction,range,False,False
biased_zero_rank_contrast,12288,46,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,46,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,46,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,46,complete_u,range,False,False
biased_zero_rank_contrast,12288,46,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,47,shared_correction,range,False,False
biased_zero_rank_contrast,12288,47,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,47,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,47,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,47,complete_u,range,False,False
biased_zero_rank_contrast,12288,47,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,48,shared_correction,range,False,False
biased_zero_rank_contrast,12288,48,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,48,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,48,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,48,complete_u,range,False,False
biased_zero_rank_contrast,12288,48,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,49,shared_correction,range,False,False
biased_zero_rank_contrast,12288,49,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,49,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,49,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,49,complete_u,range,False,False
biased_zero_rank_contrast,12288,49,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,50,shared_correction,range,False,False
biased_zero_rank_contrast,12288,50,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,50,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,50,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,50,complete_u,range,False,False
biased_zero_rank_contrast,12288,50,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,51,shared_correction,range,False,False
biased_zero_rank_contrast,12288,51,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,51,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,51,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,51,complete_u,range,False,False
biased_zero_rank_contrast,12288,51,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,52,shared_correction,range,False,False
biased_zero_rank_contrast,12288,52,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,52,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,52,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,52,complete_u,range,False,False
biased_zero_rank_contrast,12288,52,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,53,shared_correction,range,False,False
biased_zero_rank_contrast,12288,53,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,53,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,53,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,53,complete_u,range,False,False
biased_zero_rank_contrast,12288,53,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,54,shared_correction,range,False,False
biased_zero_rank_contrast,12288,54,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,54,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,54,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,54,complete_u,range,False,False
biased_zero_rank_contrast,12288,54,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,55,shared_correction,range,False,False
biased_zero_rank_contrast,12288,55,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,55,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,55,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,55,complete_u,range,False,False
biased_zero_rank_contrast,12288,55,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,56,shared_correction,range,False,False
biased_zero_rank_contrast,12288,56,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,56,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,56,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,56,complete_u,range,False,False
biased_zero_rank_contrast,12288,56,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,57,shared_correction,range,False,False
biased_zero_rank_contrast,12288,57,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,57,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,57,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,57,complete_u,range,False,False
biased_zero_rank_contrast,12288,57,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,58,shared_correction,range,False,False
biased_zero_rank_contrast,12288,58,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,58,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,58,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,58,complete_u,range,False,False
biased_zero_rank_contrast,12288,58,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,59,shared_correction,range,False,False
biased_zero_rank_contrast,12288,59,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,59,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,59,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,59,complete_u,range,False,False
biased_zero_rank_contrast,12288,59,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,60,shared_correction,range,False,False
biased_zero_rank_contrast,12288,60,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,60,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,60,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,60,complete_u,range,False,False
biased_zero_rank_contrast,12288,60,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,61,shared_correction,range,False,False
biased_zero_rank_contrast,12288,61,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,61,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,61,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,61,complete_u,range,False,False
biased_zero_rank_contrast,12288,61,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,62,shared_correction,range,False,False
biased_zero_rank_contrast,12288,62,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,62,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,62,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,62,complete_u,range,False,False
biased_zero_rank_contrast,12288,62,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,63,shared_correction,range,False,False
biased_zero_rank_contrast,12288,63,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,63,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,63,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,63,complete_u,range,False,False
biased_zero_rank_contrast,12288,63,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,64,shared_correction,range,False,False
biased_zero_rank_contrast,12288,64,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,64,disjoint_triple_u,range,False,False
